sample_index,feature_names,feature_importance_scores
0,State,0.6801532844356662
0,City,-0.47145529462956626
0,job_matrix_19,0.09297673103278617
0,job_matrix_53,-0.07380205616292466
0,job_matrix_93,0.06395158624432949
0,work_matrix_11,-0.061730075123928085
0,job_matrix_43,0.055884686482621904
0,work_matrix_23,-0.05575215036364119
0,work_matrix_7,-0.0530991994946657
0,work_matrix_28,-0.05174764211873821
0,work_matrix_42,0.048688514943313235
0,work_matrix_36,-0.04796325340245286
0,job_matrix_15,-0.04759939219365411
0,job_matrix_85,0.046975046679942255
0,job_matrix_34,0.04224735936795072
0,work_matrix_17,0.04170589430123982
0,work_matrix_34,-0.04127455749165965
0,job_matrix_7,0.041188542036290764
0,job_matrix_80,0.040182968151597574
0,work_matrix_27,0.03326602852592162
1,State,-0.6726817562091957
1,City,-0.45273014893664265
1,job_matrix_19,0.08591639964431987
1,job_matrix_93,0.07898964824868672
1,job_matrix_53,-0.07049646307765549
1,job_matrix_92,0.06264457276432364
1,work_matrix_28,-0.062456687347696056
1,job_matrix_34,0.05907358541446516
1,work_matrix_10,-0.05507499061276568
1,work_matrix_8,0.05427925029950743
1,work_matrix_19,-0.054000852759949536
1,job_matrix_48,-0.05353179687323263
1,work_matrix_20,0.048695397149027785
1,work_matrix_48,-0.0468612843130083
1,work_matrix_25,-0.04652956103874722
1,work_matrix_32,0.046415503541577946
1,job_matrix_15,-0.04537971945509494
1,job_matrix_11,0.04229757842515625
1,job_matrix_22,-0.04110473742224786
1,job_matrix_90,0.038171859880284674
2,State,-0.6819340706220243
2,City,-0.4565755506225427
2,job_matrix_19,0.09416019699269651
2,job_matrix_34,0.07399829937704826
2,work_matrix_19,-0.07220478459191058
2,job_matrix_53,0.06963327126103136
2,job_matrix_93,0.05828327411302064
2,job_matrix_92,0.056804263485211025
2,work_matrix_5,-0.049492890110923865
2,work_matrix_35,0.04296504262564451
2,work_matrix_0,-0.0422267857128004
2,job_matrix_4,0.04022936017490897
2,work_matrix_36,-0.04014921180678534
2,job_matrix_48,-0.03907681431927861
2,job_matrix_15,-0.03889076521986759
2,job_matrix_21,0.037337565537914306
2,work_matrix_42,-0.036773358181259354
2,job_matrix_11,0.03537758194848868
2,job_matrix_49,-0.03415612557829967
2,work_matrix_8,-0.0327552574234843
3,State,-0.6721250716517858
3,City,-0.4252520526579111
3,job_matrix_93,-0.0937981039834939
3,job_matrix_19,-0.07620653513960163
3,job_matrix_34,0.0677494215500213
3,job_matrix_48,-0.06081789297479752
3,job_matrix_53,-0.057090570327330746
3,job_matrix_15,-0.05605251379977052
3,job_matrix_7,-0.04832665925927965
3,work_matrix_22,0.04492975084912747
3,work_matrix_19,-0.041740244683137716
3,work_matrix_49,-0.041138484933401984
3,work_matrix_39,0.041098279930177714
3,work_matrix_25,0.04037471714862995
3,job_matrix_45,-0.03975014474537318
3,job_matrix_84,0.03909500970252167
3,work_matrix_5,-0.039006030081757626
3,job_matrix_85,-0.035663318514058025
3,job_matrix_13,-0.034115100319520565
3,work_matrix_6,0.03272690859522549
4,State,0.6722300581262058
4,City,-0.45515376148538433
4,work_matrix_10,0.08108531957687179
4,job_matrix_19,0.07695922130491703
4,job_matrix_34,-0.0724709042829834
4,job_matrix_53,-0.0648792014479918
4,job_matrix_93,0.05794391161090472
4,job_matrix_15,-0.05574879955154933
4,job_matrix_7,0.05393530091881655
4,work_matrix_8,-0.05326849518953156
4,work_matrix_24,0.049416746377911984
4,work_matrix_11,0.046720101588250254
4,work_matrix_27,0.04498597392119463
4,job_matrix_48,0.043147226395857406
4,job_matrix_85,0.04201342938170767
4,work_matrix_15,0.04126253983798178
4,work_matrix_5,-0.03851055410414357
4,job_matrix_29,0.03828397797094454
4,job_matrix_92,0.03597918965666426
4,job_matrix_43,0.03439434950692409
5,State,0.6773713383162819
5,City,-0.4550715241857088
5,job_matrix_34,0.08194143657782166
5,job_matrix_15,0.07033385155810663
5,job_matrix_19,0.06788005500275288
5,job_matrix_93,0.06077873770198858
5,job_matrix_53,-0.06077367341824434
5,work_matrix_21,-0.059942745442341336
5,job_matrix_43,0.05614690262195238
5,job_matrix_85,0.050949026825217056
5,job_matrix_7,0.050092797835716726
5,work_matrix_7,-0.04901644216136441
5,job_matrix_92,-0.04862823556056036
5,work_matrix_18,0.048266662828083395
5,work_matrix_14,0.04714654304866895
5,job_matrix_49,-0.03960012885219134
5,work_matrix_15,0.03925417895805356
5,work_matrix_37,-0.037615041398628986
5,work_matrix_39,0.03641646628291227
5,work_matrix_29,0.0229950240776843
6,State,0.6786295465270893
6,City,-0.49153523227174717
6,job_matrix_19,0.0834707047688654
6,job_matrix_93,0.08202641550254802
6,job_matrix_34,0.07456026265602952
6,job_matrix_15,-0.06462263380741791
6,job_matrix_53,-0.06413386570866855
6,work_matrix_22,-0.05236719824178392
6,job_matrix_87,0.04947592018440676
6,work_matrix_34,0.04812092498344482
6,work_matrix_31,0.04653448241343766
6,work_matrix_6,0.04524794382015808
6,work_matrix_29,-0.043879326810965
6,job_matrix_92,0.04314364839497605
6,work_matrix_28,-0.041529509195025745
6,work_matrix_27,0.04114684830547543
6,work_matrix_42,-0.03991623997234403
6,work_matrix_21,-0.039769088377493274
6,job_matrix_85,0.03708647793878736
6,work_matrix_4,-0.03045043543644473
7,State,-0.6751091355583261
7,City,-0.44263096001704316
7,job_matrix_53,0.0835678166559265
7,job_matrix_19,0.07517458109711411
7,job_matrix_93,0.07372487240129866
7,job_matrix_15,0.05578206071748538
7,work_matrix_11,-0.052047054259847444
