sample_index,feature_names,feature_importance_scores
11,job_matrix_46,-0.0383011317371868
11,work_matrix_31,0.03586251148906122
11,work_matrix_15,-0.03571833327963197
11,work_matrix_47,0.035538654634206586
11,work_matrix_9,-0.03428662297208757
11,work_matrix_42,0.032749087689570744
12,State,0.6369322863767499
12,City,0.21131327371959988
12,work_matrix_32,0.06783855062770187
12,work_matrix_9,-0.05810378177638593
12,work_matrix_29,-0.052263217500210686
12,work_matrix_45,-0.05009406598234291
12,work_matrix_17,0.04394923283587723
12,work_matrix_43,-0.042303550895267425
12,work_matrix_4,0.0408548096184435
12,work_matrix_39,-0.03853508720429292
12,work_matrix_34,0.037573259109452306
12,work_matrix_23,0.0351344127788474
12,job_matrix_45,-0.03355540461480976
12,job_matrix_80,0.033338182444357545
12,job_matrix_21,0.02973040877444829
12,job_matrix_20,0.02853973281297396
12,work_matrix_47,0.027801227990338635
12,work_matrix_0,-0.0244502782765359
12,work_matrix_48,0.02079954084526233
12,work_matrix_21,0.017996316550834314
13,State,-0.6326413355229712
13,City,-0.22306311033752743
13,work_matrix_29,-0.088368354157569
13,work_matrix_32,-0.06381126816859187
13,work_matrix_18,-0.056106856045299816
13,work_matrix_39,-0.05528691600955017
13,work_matrix_21,0.054148720972887705
13,work_matrix_17,-0.04903369616978819
13,job_matrix_21,-0.048841701998673694
13,work_matrix_34,0.044087339372152874
13,work_matrix_20,-0.04216327890514204
13,work_matrix_11,-0.042030772590260536
13,job_matrix_8,0.039535954521429065
13,work_matrix_10,-0.03880442895589579
13,work_matrix_24,0.03780988715817198
13,work_matrix_25,-0.03705813932853752
13,job_matrix_35,0.036522268696454155
13,work_matrix_9,-0.03644597319077747
13,work_matrix_19,-0.03369932920640298
13,work_matrix_4,-0.033621696498032254
14,State,0.635663120683382
14,City,-0.22193111746699593
14,work_matrix_23,0.07973881109865402
14,work_matrix_29,-0.07845692002801316
14,work_matrix_19,0.06795810732686523
14,work_matrix_8,-0.06357202072174632
14,work_matrix_11,-0.06157209119250396
14,job_matrix_21,0.05322351031362396
14,job_matrix_16,0.04883076717373888
14,work_matrix_5,-0.047709440359141694
14,work_matrix_1,0.04745483439720925
14,work_matrix_34,-0.046045948038009696
14,work_matrix_21,0.042975996361868656
14,work_matrix_31,-0.04023361409831189
14,job_matrix_92,0.033697135309236924
14,work_matrix_6,-0.03335667150297365
14,work_matrix_48,0.03276755174295006
14,work_matrix_36,-0.029574157352913636
14,work_matrix_27,-0.025198021453218027
14,work_matrix_10,0.024698216607698
15,State,-0.6522287976858188
15,City,-0.20493790264839518
15,work_matrix_22,-0.07029250909750391
15,work_matrix_17,-0.06843202999613365
15,work_matrix_15,-0.05819072754866829
15,work_matrix_8,0.057283627664275936
15,work_matrix_45,-0.05329427910658719
15,work_matrix_10,-0.05219852202556052
15,work_matrix_43,-0.05053345756041867
15,job_matrix_21,0.0425861401904923
15,work_matrix_31,0.04086669694843767
15,work_matrix_9,-0.03943492109849306
15,work_matrix_25,-0.03631962821479015
15,work_matrix_23,-0.03624513544561216
15,work_matrix_18,0.0357689831008467
15,work_matrix_27,-0.03225763615939372
15,work_matrix_19,0.03150740248189899
15,job_matrix_27,0.0311531754321133
15,work_matrix_42,0.02957508392847783
15,work_matrix_2,-0.027498674006528175
16,State,0.6346387166062915
16,City,-0.21718724502537343
16,work_matrix_16,-0.12920276220818724
16,work_matrix_6,0.06681684425602331
16,work_matrix_2,-0.06504297974260068
16,work_matrix_1,0.06251469625867959
16,work_matrix_29,0.051618174282873804
16,job_matrix_71,0.04644068738735817
16,work_matrix_23,-0.04389099754732685
16,work_matrix_8,-0.042805435338143856
16,job_matrix_53,-0.042356924981822495
16,work_matrix_17,0.04098792743344728
16,work_matrix_24,-0.040629317763006385
16,work_matrix_28,0.04040263627498321
16,work_matrix_41,0.03800439576205107
16,job_matrix_21,0.034125401036844825
16,job_matrix_34,0.031011816689496055
16,work_matrix_18,0.02986220137177583
16,job_matrix_87,-0.02951439585934299
16,job_matrix_7,-0.029267738788247514
17,State,0.6309040560214171
17,City,-0.21764571748147007
17,work_matrix_48,-0.10107227679670584
17,job_matrix_69,0.05117263426755529
17,work_matrix_2,-0.04835442719729655
17,work_matrix_14,-0.04628436846207353
17,work_matrix_37,0.04334717061202253
17,work_matrix_19,-0.04278104869835413
17,work_matrix_0,-0.04146049172931055
17,work_matrix_47,0.04125133961048579
17,work_matrix_5,0.040053434420114144
17,work_matrix_44,0.039543048309092076
17,job_matrix_16,-0.03860452372209851
17,work_matrix_32,-0.037017343517286555
