sample_index,feature_names,feature_importance_scores
4,job_matrix_80,0.0008504523826436091
4,job_matrix_87,-0.0008243670868045618
4,job_matrix_8,0.0008034870136634796
4,job_matrix_27,0.0007117144924158843
4,job_matrix_93,0.0006864934810495957
4,job_matrix_53,-0.000663595220345723
4,job_matrix_19,0.0006409996205859323
4,DegreeType,-0.0006337185105495537
4,job_matrix_34,-0.0005957587523299819
4,job_matrix_57,0.0005854787468862996
4,job_matrix_31,0.0005310049620600417
4,job_matrix_26,0.0004978195574257985
4,job_matrix_29,0.0004922365709956759
4,job_matrix_92,0.00048657708288136955
4,job_matrix_15,-0.000474045125162761
4,job_matrix_40,0.0004365129986171522
4,job_matrix_21,0.0004071698721933961
5,State,0.011886190016730748
5,City,-0.005095306484921876
5,job_matrix_7,0.0009692412948895168
5,job_matrix_80,-0.0008911168338370602
5,job_matrix_8,0.000804115371759899
5,job_matrix_87,0.0007296559396605625
5,job_matrix_34,0.0007064598651363103
5,DegreeType,-0.0007053206975816743
5,job_matrix_27,0.0006890975848217566
5,job_matrix_57,0.0006720833788938745
5,job_matrix_19,0.0006457422590327525
5,job_matrix_93,0.0006201368359612902
5,job_matrix_92,-0.0006163785087020329
5,job_matrix_15,0.0005953016376711932
5,job_matrix_53,-0.0005448177861485741
5,job_matrix_31,0.00044871657531843123
5,job_matrix_43,0.0003456115600644927
5,job_matrix_55,-0.00033905293277666315
5,job_matrix_21,0.0003267955176496177
5,job_matrix_13,-0.0003249981192497411
6,State,0.011923184379453148
6,City,-0.005004229845176642
6,job_matrix_7,0.0009679070553844748
6,job_matrix_80,0.0008290517248357478
6,job_matrix_87,0.0008174328566868034
6,job_matrix_8,0.0007741886604196612
6,job_matrix_27,0.0007590790715603781
6,job_matrix_34,0.0006769988768672444
6,job_matrix_19,0.0006706405581622858
6,job_matrix_93,0.0006622528695702486
6,DegreeType,-0.0006619223675813282
6,job_matrix_31,0.0006192046162369023
6,job_matrix_53,-0.0005662741212296338
6,job_matrix_57,0.0005338553569211343
6,job_matrix_92,0.0004975967590785942
6,job_matrix_15,-0.00048794948840285044
6,job_matrix_29,-0.0004463673545197263
6,job_matrix_40,0.00039499201426481555
6,job_matrix_22,-0.00034073997244844214
6,CurrentlyEmployed,-0.00033960463684992444
7,State,-0.01182895895335825
