sample_index,feature_names,feature_importance_scores
0,State,0.1555019903610703
0,City,-0.004316920696326183
0,job_matrix_8,0.002811004265121809
0,DegreeType,0.0021724786555814813
0,work_matrix_10,-0.0006708220297716318
0,work_matrix_17,0.0005924525178887186
0,work_matrix_44,0.0005303138728249718
0,work_matrix_24,-0.0005134089056924898
0,work_matrix_34,0.0004465370594402571
0,work_matrix_5,0.00036566438856141435
0,work_matrix_22,0.00034769145613754344
0,work_matrix_20,-0.00033136118031234287
0,work_matrix_48,0.0003308654774895087
0,work_matrix_46,0.0003301845741490615
0,work_matrix_16,0.00031309599944810793
0,work_matrix_25,-0.000304922134848406
0,work_matrix_2,-0.00029803367901209006
0,job_matrix_28,0.0002938615565063507
0,work_matrix_41,-0.00021418686352328535
0,work_matrix_37,-0.00017311791636774284
1,State,-0.15557617589453512
1,City,-0.004440561879136468
1,job_matrix_8,0.002701031752935921
1,DegreeType,0.0022869966305801626
1,work_matrix_49,-0.00047101489433771127
1,work_matrix_21,-0.0004641208979629225
1,work_matrix_30,0.0004022661941944236
1,work_matrix_43,-0.0003709223057553484
1,work_matrix_25,0.0003229228477305004
1,work_matrix_12,0.0003004205047549795
1,work_matrix_5,-0.0002970177806786959
1,work_matrix_24,0.00028640532841772264
1,work_matrix_14,0.00028525747103408134
1,work_matrix_19,0.00026544994913342454
1,work_matrix_8,0.0002596303829715308
1,work_matrix_34,0.0002505773251098185
1,job_matrix_11,0.00024573143092738856
1,work_matrix_46,-0.0002268812044428779
1,work_matrix_33,-0.00020239019734889476
1,work_matrix_31,-0.00018685059980409053
2,State,-0.15553044316303233
2,City,-0.004497831470261723
2,job_matrix_8,0.0027688612149315023
2,DegreeType,0.0016842849589412184
2,work_matrix_21,-0.0006841996919750202
2,work_matrix_15,-0.00048721035295478304
2,work_matrix_25,-0.00039113107136269957
2,work_matrix_48,-0.00034883855493265535
2,work_matrix_46,0.0003393624329475339
2,work_matrix_8,0.00032395717403157896
2,work_matrix_24,0.00029351617430896967
2,job_matrix_54,-0.0002535438595014112
2,work_matrix_7,-0.0002515537410894704
2,job_matrix_48,0.00024324245316481675
2,work_matrix_14,-0.00023811852902025295
2,work_matrix_18,-0.00023767072081164032
2,work_matrix_43,-0.0002333154853593011
2,job_matrix_57,0.00022898362066259097
2,work_matrix_32,-0.00020613489125057542
2,work_matrix_30,-0.00012595742652063365
3,State,-0.15548830136475292
3,City,-0.004938824314977142
3,job_matrix_8,0.00286685606627927
3,DegreeType,0.0015535493193758235
3,work_matrix_22,-0.0007414841318873586
3,work_matrix_25,-0.000562624723746054
3,work_matrix_41,-0.00043956315466228034
3,work_matrix_11,0.0003973339543816871
3,work_matrix_27,0.00035834256743822677
3,work_matrix_10,-0.00033808563361361217
3,work_matrix_37,0.0003136068591219772
3,work_matrix_5,-0.0003032903568900857
3,work_matrix_48,-0.0002968107614609368
3,work_matrix_33,0.0002387623990727336
3,work_matrix_31,-0.00022993193713801262
3,work_matrix_17,0.00022387398277639442
3,work_matrix_36,0.0002214225615319305
3,work_matrix_19,0.00021075341854007585
3,job_matrix_9,-0.00020988911429029077
3,job_matrix_91,-0.0002080318137993087
4,State,0.1557663465335289
4,City,-0.004621580491206254
4,job_matrix_8,0.0027275006202356024
4,DegreeType,-0.0018212349605129627
4,work_matrix_37,0.0005773334567910646
4,work_matrix_41,0.00045951953426128173
4,work_matrix_10,-0.00034395352529852926
4,work_matrix_22,0.0003438776776727283
4,work_matrix_48,-0.0003182178005949765
4,work_matrix_27,-0.000311555037350946
4,work_matrix_8,0.0003049554758870238
4,work_matrix_16,-0.00026302762383387815
4,work_matrix_19,-0.0002454858635371824
4,work_matrix_42,-0.00024251497157490746
4,work_matrix_33,0.00023256706230509263
4,work_matrix_31,-0.00022929016423176878
4,work_matrix_7,0.00022848826164404074
4,job_matrix_97,-0.00020303885535224295
4,work_matrix_28,-0.00015563153261200356
4,work_matrix_34,-0.0001518571547628763
5,State,0.15549729401824078
5,City,-0.004558206658318456
5,job_matrix_8,0.002821401197176744
5,DegreeType,-0.0020144882848769177
5,work_matrix_21,0.0006132397678297843
5,work_matrix_23,0.00047346858794575204
5,work_matrix_34,0.0004604493715453549
5,work_matrix_24,0.0004564601947894476
5,work_matrix_5,0.00043798477803790205
5,work_matrix_39,-0.0004370094209809809
5,work_matrix_44,0.0003844510157565778
5,work_matrix_29,0.00036773254551462057
5,work_matrix_17,-0.00035894213332134166
5,work_matrix_32,-0.000318102974844803
5,work_matrix_15,0.00029736002466803225
5,work_matrix_25,0.0002920127533227655
5,work_matrix_43,-0.0002916413765982996
5,work_matrix_36,-0.0002537082474436206
5,work_matrix_47,0.00024919011619623643
5,work_matrix_37,0.0002433050612440479
6,State,0.15554140573282194
6,City,-0.004140943395125853
6,job_matrix_8,0.0028111281611283624
6,DegreeType,-0.0019559070254981667
6,work_matrix_5,0.00043541525120809066
6,work_matrix_25,-0.0004195564068795518
6,work_matrix_17,0.00039520802933166115
6,work_matrix_28,0.0003678538851379877
6,work_matrix_29,0.0003416689360425703
6,work_matrix_31,-0.0003325594194949294
6,work_matrix_33,0.00031113450676380244
6,work_matrix_11,0.0002838145863042246
6,work_matrix_19,-0.0002827497996178278
6,work_matrix_34,-0.00026009051940835176
6,work_matrix_9,-0.0002582999386368918
6,work_matrix_44,0.00025662131473618466
6,work_matrix_45,-0.00024283456954360622
6,work_matrix_22,0.00022550601622872783
6,work_matrix_40,0.00021807262532105512
6,work_matrix_10,0.00018587491799004467
7,State,-0.15561184934116937
7,City,-0.004712921066423645
7,job_matrix_8,0.002696125933277506
7,DegreeType,-0.0018977971947968237
7,work_matrix_27,0.0004869077966205889
7,work_matrix_10,-0.0004761917257149468
7,work_matrix_24,-0.00042650765796497717
7,work_matrix_11,0.0003384747730288883
7,work_matrix_30,0.00033238573067953276
7,work_matrix_34,-0.00031881062778110406
7,work_matrix_44,0.0003081874772866802
7,work_matrix_33,-0.00029099656073083597
7,work_matrix_39,-0.00028746701726923136
7,work_matrix_14,0.0002628798829419764
7,job_matrix_67,0.00025603314315035384
7,work_matrix_8,-0.0002552755779560858
7,work_matrix_23,-0.0002546450451293501
7,work_matrix_5,0.00022286389640309684
7,job_matrix_20,-0.00021480360450459976
7,work_matrix_37,0.0002130825047274649
8,State,-0.15560507190732353
8,City,-0.004733852768055356
8,job_matrix_8,0.00274948038630692
8,DegreeType,-0.0020429507122055714
