sample_index,feature_names,feature_importance_scores
0,State,0.7236558302604502
0,City,-0.5294911701040058
0,job_matrix_19,0.09115504842131154
0,job_matrix_93,0.08052973289089943
0,job_matrix_53,-0.06547282831356215
0,work_matrix_28,-0.054785319067756584
0,job_matrix_34,0.05336656503650607
0,job_matrix_85,0.05127242376746126
0,job_matrix_43,0.05017779355641811
0,work_matrix_11,-0.045470532148303794
0,job_matrix_7,0.04535103740374442
0,work_matrix_24,0.04514084046884352
0,work_matrix_42,0.04391606386394286
0,job_matrix_57,0.04134422909757458
0,work_matrix_36,-0.03893437469063087
0,job_matrix_92,0.03683677415341601
0,job_matrix_29,-0.036426923256560446
0,job_matrix_80,0.033734056320367675
0,job_matrix_1,-0.031579962278968574
0,work_matrix_2,0.029750056463753834
1,State,-0.7158744461929556
1,City,-0.5096466922240241
1,job_matrix_93,0.08662385197116974
1,job_matrix_19,0.08286998155720524
1,job_matrix_34,0.0675768388492562
1,job_matrix_92,0.06592903946475828
1,job_matrix_53,-0.06563619069001599
1,work_matrix_48,-0.05006594592366819
1,work_matrix_28,-0.04818866350710774
1,work_matrix_32,0.04654601527183386
1,job_matrix_22,-0.045837736364245756
1,job_matrix_48,-0.04513117516463914
1,work_matrix_43,0.04368005696246078
1,job_matrix_43,0.04160808753252972
1,work_matrix_34,-0.04138509418686256
1,job_matrix_87,0.03850267055036284
1,job_matrix_90,0.036894056647455195
1,job_matrix_5,0.03643564553436863
1,work_matrix_8,0.03642835482458765
1,work_matrix_31,-0.036246850920447715
2,State,-0.7160460106123916
2,City,-0.5149772508112477
2,job_matrix_19,0.10567393966158296
2,job_matrix_93,0.0784757359882486
2,job_matrix_53,0.06580962283442406
2,job_matrix_34,0.06533490571569726
2,job_matrix_92,0.06150822020014898
2,work_matrix_19,-0.045543221652644524
2,job_matrix_43,0.03879225484852417
2,job_matrix_85,0.03714272106207933
2,job_matrix_22,0.03699155187632067
2,job_matrix_87,0.036501674202287546
2,job_matrix_48,-0.03457846417691575
2,work_matrix_23,0.03448434710935728
2,job_matrix_21,0.033969313215598644
2,job_matrix_7,0.03266776970729241
2,job_matrix_11,0.03250425991678535
2,job_matrix_29,0.029766306722027715
2,work_matrix_24,-0.02937046640633494
2,job_matrix_90,0.0281282430501717
3,State,-0.7250672021727991
3,City,-0.48232294714229523
3,job_matrix_93,-0.09373795216843067
3,job_matrix_19,-0.07501012360306447
3,job_matrix_34,0.06346631275752249
3,job_matrix_53,-0.06154319419184239
3,job_matrix_7,-0.043464951425102476
3,work_matrix_22,0.042198794190217714
3,work_matrix_29,0.04087150864888628
3,job_matrix_92,0.04022457692499851
3,work_matrix_39,0.038836182363966826
3,job_matrix_84,0.038740593620641715
3,job_matrix_71,-0.03695372125342018
3,work_matrix_6,0.036822557322765515
3,job_matrix_5,-0.03591328718344056
3,job_matrix_1,-0.03569972339161601
3,job_matrix_15,-0.03551651461113921
3,work_matrix_37,-0.03474854341330033
3,job_matrix_13,-0.03292087870500345
3,work_matrix_11,-0.02590727666121741
4,State,0.7084633259983449
4,City,-0.5134617681161334
4,job_matrix_19,0.09166942109337861
4,job_matrix_34,-0.07995679904201594
4,job_matrix_93,0.07599383385332552
4,job_matrix_53,-0.0658259496675397
4,work_matrix_10,0.060491556163783516
4,job_matrix_7,0.05692913598425022
4,job_matrix_85,0.05369211735237621
4,work_matrix_11,0.05173271487942858
4,work_matrix_24,0.04909760484544794
4,work_matrix_27,0.04749467670448918
4,job_matrix_92,0.04384933236675634
4,work_matrix_29,0.04340676831813232
4,job_matrix_15,-0.04118877296022055
4,job_matrix_71,0.0371510986490646
4,work_matrix_18,0.03676362261230745
4,job_matrix_29,0.03553179416426062
4,work_matrix_37,-0.03401896900612628
4,work_matrix_41,-0.030845079943845017
5,State,0.7216455644364709
5,City,-0.5115437232096627
5,job_matrix_34,0.07889474341568997
5,job_matrix_93,0.0734264767176126
5,job_matrix_19,0.06746675456235901
5,job_matrix_53,-0.06659975157736804
5,work_matrix_21,-0.05813835918908509
5,job_matrix_92,-0.05513195291578878
5,job_matrix_85,0.053061547643240434
5,job_matrix_43,0.052896056315701226
5,job_matrix_7,0.04339543445148733
5,job_matrix_87,0.042504168849797325
5,job_matrix_84,0.04070570516053467
5,work_matrix_9,-0.039785442908428205
5,job_matrix_15,0.03510058715967926
5,work_matrix_37,-0.03458427124075991
5,work_matrix_22,0.034148713863320884
5,job_matrix_22,-0.032453416754753564
5,work_matrix_24,-0.031649550671497335
5,work_matrix_7,-0.030207836866971503
6,State,0.727122850190824
6,City,-0.5509781072906996
6,job_matrix_93,0.09281315749071159
6,job_matrix_19,0.09130309444889217
6,job_matrix_34,0.07319504887379373
6,job_matrix_53,-0.07225063892954964
6,work_matrix_31,0.054956668673137095
6,work_matrix_34,0.05405951464417337
6,work_matrix_22,-0.05268312701105175
6,work_matrix_29,-0.05133710265085537
6,work_matrix_23,0.050677467679712304
6,job_matrix_87,0.04877022131080541
6,work_matrix_9,0.045938438393588125
6,job_matrix_92,0.041367265378755604
6,job_matrix_15,-0.04130751724102828
6,job_matrix_7,0.04061156245921045
6,job_matrix_85,0.03841315661454702
6,work_matrix_42,-0.03596790133600347
6,job_matrix_13,-0.034215001694571784
6,work_matrix_0,0.030004077317718203
7,State,-0.7190024942873051
7,City,-0.49874015741040595
7,job_matrix_93,0.0839336784828664
7,job_matrix_53,0.07618352131403516
7,job_matrix_19,0.07578581061974277
7,job_matrix_34,0.0543945404542177
7,work_matrix_11,-0.048090016094107665
7,job_matrix_7,0.0462202416210084
